restaurant,Avli Restaurant,Danforth Avenue,
restaurant,Mermaid Fish & Grill House,St. Clair Avenue East,
doctors,Rosedale Wellness Centre/Dawson Dental Centre,Bloor Street East,
pharmacy,Finch-Leslie Pharmacy,Ravel Road,
place_of_worship,Toronto Eckankar Centre,Yorkville Avenue,
restaurant,Banh Mi Boys,Queen Street West,
restaurant,Bindia,Market Street,
restaurant,Market Street Catch,Market Street,
childcare,Special Monents Childcare Centre,Glebe Road East,
dentist,Dr. Bill Kivlichan Dentist,Heath Street East,
kindergarten,Montessori For Children,Alvin Avenue,
restaurant,Hot Beans,Baldwin Street,
bar,Shark Club Sports Bar Grill,Dundas Street East,
restaurant,Uncle Ray's Food and Liquor,Church Street,
fast_food,Taco Bell,Bloor Street West,
place_of_worship,Serbian Eastern-Orthodox,Delaware Avenue,
place_of_worship,The Salvation Army,Dovercourt Road,
bank,BMO,Rogers Road,
place_of_worship,St Matthews Church,Old Weston Road,
library,Toronto Public Library - St. Clair/Silverthorn,St. Clair Avenue West,
library,Toronto Public Library - Woodview Park,Bradstock Road,
library,Toronto Public Library - Cliffcrest,Kingston Road,
community_centre,Rose Avenue Community Centre,Ontario Street,
pharmacy,Guardian,O'Connor Drive,
pharmacy,Guardian,Danforth Avenue,
school,Arrowsmith School,St. Clair Avenue West,
restaurant,Lucy Ethiopian Restaurant,Danforth Avenue,
fast_food,Panago,Yonge Street,
restaurant,Weslodge,King Street West,
restaurant,Patria,King Street West,
cafe,Aroma Espresso Bar,Laird Drive,
restaurant,Sunset Grill,Wicksteed Avenue,
fast_food,South Street Burger,Wicksteed Avenue,
cafe,Starbucks,Wicksteed Avenue,
restaurant,Golden Griddle,Laird Drive,
restaurant,Mikado,Laird Drive,
post_office,Scarborough Station 11,Ashtonbee Road,
pub,Wallflower,Dundas Street West,
fast_food,Taco Del Mar,Bremner Boulevard,
bar,Bola Bar,Dundas Street West,
cinema,Cineplex Cinemas Empress Walk,Yonge Street,
fast_food,Hero Certified Burgers,East Liberty Street,
doctors,Village Family Health Team/Liberty Market Pharmacy,East Liberty Street,
pub,Williams Landing,Lynn Williams Street,
cafe,Aroma Espresso Bar,Lynn Williams Street,
fast_food,Panago,Lynn Williams Street,
bank,BMO,East Liberty Street,
pub,Brazen Head Irish Pub,East Liberty Street,
bank,CIBC,Lynn Williams Street,
restaurant,Wild Wing,Millwood Road,
cafe,Fahrenheit Coffee,Lombard Street,
place_of_worship,St. Hilda's Anglican Church,Dufferin Street,
fast_food,Sofra Grill Express,St. Clair Avenue West,
restaurant,Dasoni,St. Clair Avenue West,
restaurant,Halibut House,St. Clair Avenue West,
fast_food,Pizzaville,College Street,
place_of_worship,Ethiopian Evangelical Church,Pape Avenue,
fast_food,Mr. Pizza,Yonge Street,
restaurant,Pizzeria Badiali,Dovercourt Road,
restaurant,Julie's Restaurant & Bar,Dovercourt Road,
doctors,Royal Care Medical Centre,College Street,
cafe,Starbucks,Lake Shore Boulevard West,
community_centre,Dennis R Timbrell Resource Centre,St Dennis Drive,
music_school,Forest Hill Music Academy,Yonge Street,
restaurant,Earls,King Street West,
cafe,Minuet Cafe,Danforth Avenue,
bar,The Only Cafe,Danforth Avenue,
cafe,The One in the Only,Danforth Avenue,
restaurant,Rhum Corner,Dundas Street West,
bar,Hoof Cocktail Bar,Dundas Street West,
fast_food,Craft Kitchen,Adelaide Street West,
restaurant,Thai Princess,King Street West,
restaurant,Fusaro's Kitchen,Spadina Avenue,
restaurant,WVRST,King Street West,
restaurant,Morgans on the Danforth,Danforth Avenue,
restaurant,May Yan Seafood Restaurant 陸福海鮮酒家,Sheppard Avenue East,
doctors,Appletree Medical Centre,Queen Street East,
theatre,Annex Theatre,Bathurst Street,
school,East Alternative School of Toronto,Boultbee Avenue,
bar,Karaoke Yonge Norebang,Yonge Street,
restaurant,Kayagum,Yonge Street,
restaurant,Cantine Bistro + Bar,Avenue Road,
restaurant,Le Petit Chef,Harbord Street,
restaurant,Maki Sushi,Wicksteed Avenue,
fast_food,Pizza Pizza,Finch Avenue East,
fast_food,McDonald's,Finch Avenue East,
restaurant,The Friendly Thai,Dundas Street West,
bar,3030,Dundas Street West,
restaurant,Al Pastor,Dundas Street West,
restaurant,North of Bombay,Dundas Street West,
cafe,Tim Hortons,Queens Quay West,
fast_food,A&W,Lake Shore Boulevard West,
cafe,Decourses,Lake Shore Boulevard West,
fast_food,Wing Machine,Lake Shore Boulevard West,
cafe,St. Lawrence Cafe,The Esplanade,
restaurant,OK2 Diner,Queen Street East,
restaurant,Slowhand Sourdough Pizza,Pape Avenue,
bank,National Bank,King Street East,
fast_food,Subway,King Street East,
restaurant,Leslieville Pumps General Store & Kitchen,Queen Street East,
fast_food,Subway,Eastern Avenue,
clinic,Upper Beach Health & Wellness,Gerrard Street East,
doctors,Upper Beach Health & Wellness,Gerrard Street East,
restaurant,Naan Kebob,Laird Drive,
dentist,Laird Dental Associates,Laird Drive,
dentist,Laird Orthodontics,Laird Drive,
restaurant,Iqbal Kebab & Sweet Centre,Thorncliffe Park Drive,
dentist,Downtown Dental Hygiene Clinic,Spadina Avenue,
cafe,SOMA chocolatemaker,King Street West,
clinic,Cloud Care Clinic,Dundas Street East,
cafe,Rockwell Cafe,Bond Street,
restaurant,Pho Saigon,Eglinton Avenue East,
restaurant,Health Gourmet,Midland Avenue,
restaurant,The Dessert Kitchen,Harbord Street,
restaurant,La Diperie,Harbord Street,
restaurant,Magic Noodle,Harbord Street,
clinic,Queen's Quay Family Medicine,Lower Jarvis Street,
music_school,Dixon Hall Music School,Sumach Street,
studio,Number 9 Audio Group,Gerrard Street East,
community_centre,Waterfront Neighbourhood Centre,Queens Quay West,
fast_food,Pi Co.,Spadina Avenue,
bank,Meridian Credit Union,St. Clair Avenue East,
restaurant,Nimman,Lake Shore Boulevard West,
restaurant,7 West,Charles Street West,
childcare,Nurtured Beginnings,Danforth Avenue,
restaurant,Hungary Thai,Augusta Avenue,
cafe,Sadie's Juice Bar,Baldwin Street,
pub,Sin & Redemption,McCaul Street,
restaurant,Toritos Tapas Bar,Augusta Avenue,
restaurant,Valentina,Bellevue Avenue,
cafe;fast_food,NU Bügel,Augusta Avenue,
cafe,Nadège Patisserie,Queen Street West,
doctors,Dr Shams Eye Care Clinic,Newton Drive,
community_centre,Unison Health & Community Services,Oakwood Avenue,
cafe,Black Goat Cafe,Lake Shore Boulevard West,
restaurant,Rosalinda,Richmond Street West,
bar,D. W. Alexander,Church Street,
fast_food,bbtease,Dundas Street West,
restaurant,Madras Centennial Cafe,Progress Avenue,
doctors,Dr. Sai Sun Ng,Finch Avenue East,
fast_food,Panda Chinese,Tapscott Road,
cafe,Tim Hortons,Kingston Road,
community_centre,St. Lawrence Community Recreation Centre,The Esplanade,
bank,TD Canada Trust,Mill Street,
restaurant,Las San Sivar,St. Clair Avenue West,
bar,The Loveless Cafe,Dundas Street West,
bar,New Açor Sports Bar,Dundas Street West,
cafe,Second Cup,St. Clair Avenue West,
restaurant,Victory's Kitchen,Gunns Road,
veterinary,Dundas Dovercourt Veterinary Hospital,Dovercourt Road,
restaurant,Café Phố Nhỏ,Dundas Street West,
bank,TD Canada Trust,Victoria Park Avenue,
library,Toronto Public Library - Goldhawk Park,Alton Towers Circle,
restaurant,Omai,Baldwin Street,
fast_food,Pasta Mondo,St. Clair Avenue West,
pharmacy,Deer Park Pharmacy,St. Clair Avenue West,
fast_food,Shawarma Q,St. Clair Avenue West,
pub,Shenanigans,St. Clair Avenue West,
restaurant,Union Social Eatery,St. Clair Avenue West,
restaurant,Mary Be,St. Clair Avenue West,
fast_food,Kiva's Bagel Bar,St. Clair Avenue West,
restaurant,The Sprout Vietnamese Cuisine,St. Clair Avenue West,
restaurant,Bistro Five 61,Avenue Road,
fast_food,Domino's,College Street,
pub,Cloak and Dagger,College Street,
restaurant,The Hogtown Vegan,College Street,
restaurant,mean bao,College Street,
pharmacy,Augusta Central Pharmacy,College Street,
restaurant,Sue Fung,College Street,
restaurant,Fancy Franks,College Street,
cafe,found,College Street,
cafe,Cups,College Street,
restaurant,old.k,College Street,
restaurant,Fresca Pizza & Pasta,College Street,
restaurant,Freeplay,College Street,
dentist,Dental Office,Dundas Street West,
restaurant,Sushi Tower Japanese Restaurant,Yonge Street,
fast_food,Jackson's Burger,Yonge Street,
fast_food,Hot Star Fried Chicken,Yonge Street,
restaurant,Pompette,College Street,
restaurant,Tata Kabab,College Street,
restaurant,Firkin on Harbour,Yonge Street,
dentist,Harbour Dental Centre,Yonge Street,
restaurant,Bread & Bowl,Murray Street,
fast_food,Karine's,McCaul Street,
restaurant,Manpuku,McCaul Street,
fast_food,Kezy Döner,McCaul Street,
pharmacy,Biopharmacy,St. Clair Avenue West,
restaurant,Rio 40 Restaurant,St. Clair Avenue West,
dentist,Schecter Dental,St. Clair Avenue West,
fast_food,Osmow's,St. Clair Avenue West,
restaurant,St. Louis Bar & Grill,Baldwin Street,
cafe,Tim Hortons,Sheppard Avenue East,
community_centre,Lakeshore Humber Community Centre,Lake Shore Boulevard West,
restaurant,Fox & John's,Bloor Street West,
theatre,Canadian Stage,Berkeley Street,
fast_food,Lotus Inn,St John's Road,
campaign_office,John Tory Headquarters,Wellesley Street West,
community_centre,Annette Community Recreation Centre,Annette Street,
dentist,Dr. J Maj,Royal York Road,
pharmacy,Shoppers Drug Mart,The West Mall,
theatre,Tarragon Theatre,Bridgman Avenue,
bar,Fox and Fiddle,Laird Drive,
pharmacy,L & A Pharmacy,Gerrard Street East,
fast_food,Puff Samosa,Bertrand Avenue,
ems_station,Toronto EMS Station 21,Bayview Avenue,
fast_food,bgood,Front Street East,
restaurant,Paese,Bathurst Street,
restaurant,Noce Restaurant & Bar,Queen Street West,
restaurant,Daol,Queen Street West,
pharmacy,Shoppers Drug Mart,Sandhurst Circle,
marketplace,Merchants' Flea Market,Eglinton Avenue East,
cafe,Cabin Fever Collective,Bloor Street West,
bingo,Dolphin Bingo,Eglinton Avenue East,
library,Toronto Public Library - Malvern,Sewells Road,
cafe,Merchants of Green Coffee,Matilda Street,
fast_food,McDonald's,Milner Avenue,
music_school,bg Music Academy,The Queensway,
fast_food,Mamma's Pizza,Dundas Street West,
fast_food,Chipotle,Front Street West,
library,Toronto Public Library - Maryvale,Ellesmere Road,
doctors,Flemingdon Health Centre,Gateway Boulevard,
cafe,Balzac's Coffee,Market Street,
restaurant,Barsa,Market Street,
pub,London Gate British Pub,Eglinton Avenue West,
fast_food,Porta Via Ristorante,Eglinton Avenue West,
fast_food,Western Kitchen,The West Mall,
community_centre,Daniels Spectrum,Dundas Street East,
clinic,Toronto Birth Centre,Dundas Street East,
fast_food,Pure Pizza and Burger,Parliament Street,
place_of_worship,St. George’s-on-the-Hill Anglican Church,Dundas Street West,
post_office,Canada Post,Yonge Street,
veterinary,Veterinary Emergency Clinic,Yonge Street,
fast_food,Pizza Pizza,Finch Avenue West,
cafe,Dineen Coffee,Yonge Street,
employment_agency,Regent Park Employment & Social Services,Dundas Street East,
fast_food,The Burger Shack,Eglinton Avenue West,
fuel,Petro-Canada,Kennedy Road,
doctors,Medical Centre,Eglinton Avenue East,
restaurant,Boston Pizza,Warden Avenue,
cafe,Starbucks,Coxwell Avenue,
restaurant,Daio,Carlton Street,
fast_food,McDonald's,Bamburgh Circle,
restaurant,Sweet Lulu,Temperance Street,
restaurant,Destiny,Silver Star Boulevard,
fast_food,Popeyes,Front Street East,
bank,Desjardins,King Street West,
restaurant,Gilaneh,York Mills Road,
restaurant,iQ Food Co.,York Street,
pub,The Office Pub,John Street,
restaurant,Patrician Grill,King Street East,
cafe,Propeller Coffee Co.,Wade Avenue,
pharmacy,Shoppers Drug Mart,Lower Jarvis Street,
post_office,Canada Post,Lower Jarvis Street,
cafe,Tim Hortons,Lower Jarvis Street,
fast_food,The Burger's Priest,Queen Street West,
cinema,Cineplex VIP Cinemas Don Mills,Marie Labatte Road,
car_rental,Enterprise,Eglinton Avenue East,
pub,The Right Wing,Yonge Street,
parking,202 Jarvis Street Lot,Jarvis Street,
pub,Amsterdam Bicycle Club,The Esplanade,
clinic,Bluewater Imaging,Eglinton Avenue East,
dentist,Eidinger Dentistry,Sheppard Avenue West,
fast_food,Chick-fil-A,Don Mills Road,
doctors,Dr. Eva Mate,Sherbourne Street,
restaurant,Triple A Bar,Adelaide Street East,
restaurant,Chopin,Roncesvalles Avenue,
restaurant,Ice Queen Restaurant,Roncesvalles Avenue,
restaurant,Birria Catrina,Roncesvalles Avenue,
restaurant,The Friendly Thai,Roncesvalles Avenue,
bureau_de_change,NHVN Currency Exchange,Spadina Avenue,
restaurant,Taste of China Seafood Restaurant,Spadina Avenue,
fast_food,The Burgernator/Kensington Market,Augusta Avenue,
cafe,Cafe Pamenar,Augusta Avenue,
cafe,Presse Café,King Street East,
restaurant,Pai Northern Thai,Duncan Street,
restaurant,Kit Kat Italian Bar & Grill,King Street West,
fast_food,Church's Chicken,Queens Quay West,
pharmacy,Scarborough Pharmacy,Eglinton Avenue East,
restaurant,Pearl Court Restaurant,Gerrard Street East,
restaurant,SOCO Kitchen + Bar,Lower Simcoe Street,
restaurant,Farm’r,The Esplanade,
bank,TD Canada Trust,Lake Shore Boulevard West,
cafe,Redline Coffee and Espresso,Queen Street East,
cafe,Jimmy's Coffee,Baldwin Street,
cafe,Jimmy's Coffee,Portland Street,
cafe,Jimmy's Coffee,Gerrard Street West,
restaurant,Inner Circle Caribbean Cuisine,Kennedy Road,
restaurant,Pizzeria Libretto,University Avenue,
restaurant,Rol San,Spadina Avenue,
restaurant,Walhburgers,Blue Jays Way,
fast_food,My Roti Place,Queen Street West,
fast_food,Teriyaki Experience,Milner Avenue,
cafe,Tim Hortons,Spadina Avenue,
cafe,D Spot,Lebovic Avenue,
cafe,Tim Hortons,Military Trail,
restaurant,MARBL,King Street West,
cafe,Tim Hortons,Avenue Road,
clinic,LASIK MD,Sheppard Avenue East,
cafe,Tim Hortons,Brimley Road,
cafe,Starbucks,Richmond Street West,
bank,RBC,Eglinton Avenue East,
restaurant,The Caledonian,College Street,
fast_food,Five Guys,Weston Road,
restaurant,Mughal Darbar,Kennedy Road,
restaurant,TAVERNA mercatto,Bremner Boulevard,
cafe,Rooster Coffee House,King Street East,
clinic,LASIK MD,King Street West,
cafe,Tim Hortons,Lawrence Avenue West,
fast_food,Philthy Philly's,Weston Road,
pub,The Black Horse,Bloor Street West,
restaurant,The Rooster Rotisserie,Bloor Street West,
restaurant,Fancy Franks Gourmet Hotdogs,Bloor Street West,
cafe,Tim Hortons,Keele Street,
clinic,Yorkview Medical Clinic,Keele Street,
social_facility,Our Lady of Lourdes Food Bank,Bleecker Street,
community_centre,St. James Town Community Corner,Wellesley Street East,
childcare,Wellesley Early Learning Centre,Sherbourne Street,
bank,National Bank,King Street West,
restaurant,Garden Gate,Queen Street East,
community_centre,The Hub,Victoria Park Avenue,
restaurant,Slam Grill Restaurant & Bar,Keele Street,
fast_food,Booster Juice,Steeles Avenue West,
clinic,Urgent Care and Family Medicine,Morningside Avenue,
restaurant,Babu Catering,Sheppard Avenue East,
fast_food,Teriyaki Experience,Steeles Avenue West,
fast_food,Thaï Express,Steeles Avenue West,
restaurant,The Place,Church Street,
cafe,Tim Hortons,Church Street,
restaurant,Brassaii,King Street West,
bar,SPiN,King Street West,
restaurant,Gilead Café + Wine Bar,Gilead Place,
restaurant,Congee Queen,Yonge Street,
restaurant,Swiss Chalet,University Avenue,
dentist,Pacific Dental,Pacific Avenue,
restaurant,Hunters Landing,Fort York Boulevard,
restaurant,Duke's Refresher + Bar,Yonge Street,
restaurant,Buna's Kitchen,Richmond Street West,
fire_station,Toronto Fire Station 442,Lawrence Avenue West,
restaurant,Tea-N-Bannock,Gerrard Street East,
restaurant,Lucky Chinese Food,Rogers Road,
fast_food,Panda Express,Weston Road,
fast_food,Papa John's,College Street,
restaurant,Evviva,Lower Simcoe Street,
arts_centre,XPACE Cultural Centre,Lansdowne Avenue,
doctors,Appletree Medical Centre,Spadina Avenue,
community_centre,Japanese Canadian Cultural Centre,Garamond Court,
restaurant,Tavoos Restaurant,College Street,
pub,Euro Sports Bar & Cafe,Lansdowne Avenue,
restaurant,Hello Darling,Lansdowne Avenue,
music_school,NYSSM, North York Suzuki School of Music,Lesmill Road,
pharmacy,Kipling Pharmacy,Kipling Avenue,
veterinary,Kipling Animal Hospital,Kipling Avenue,
fast_food,Acqua Fine Foods,The Queensway,
restaurant,Kovalsky Restaurant,The Queensway,
restaurant,Three Brothers Restaurant,The Queensway,
restaurant,Grappa,The Queensway,
restaurant,Izba Restaurant,The Queensway,
restaurant,Luci Restaurant,The Queensway,
restaurant,Mamma Martino's,The Queensway,
restaurant,Ruyi Garden,The Queensway,
fast_food,Tom's Dairy Freeze,The Queensway,
restaurant,City Fried Chicken & Pizza,Danforth Avenue,
restaurant,Hoai Huong,The Queensway,
fast_food,Mr. Sub,The Queensway,
fast_food,MELTwich Food Co.,The Queensway,
fast_food,Rocco's Pizza & Pasta,The Queensway,
pharmacy,Danny's Wellness Pharmacy,The Queensway,
financial_advice,Lilian Hee-Karstadt Ins and Fin Svcs Inc.,The Queensway,
cafe,Strange Love,Spadina Avenue,
veterinary,Spadina Animal Hospital,Spadina Avenue,
restaurant,Yuzuki Fish Market,Spadina Avenue,
restaurant,Barque Smokehouse,Roncesvalles Avenue,
restaurant,Pizzeria Defina,Roncesvalles Avenue,
fast_food,McDonald's,North Queen Street,
fast_food,Bab Tuma Restaurant,Lawrence Avenue East,
dentist,Fort York Dentist,Fort York Boulevard,
restaurant,Hibachi Teppanyaki & Bar,Wellington Street West,
dentist,YDO Dental Office,Bloor Street West,
pub,The Mugshot Tavern,Bloor Street West,
restaurant,Simply Thai Cuisine,Bloor Street West,
pharmacy,I.D.A.,Yonge Street,
nightclub,Dovercourt House,Dovercourt Road,
restaurant,Kiva's,Steeles Avenue West,
restaurant,Red Hot Tandoori,Danforth Avenue,
ice_cream,St Clair Ice Cream Parlour,Danforth Avenue,
language_school,Danforth LINC (Language Instruction for Newcomers to Canada),Danforth Avenue,
restaurant,Golden Thai,Church Street,
restaurant,Gyu-Kaku,Church Street,
restaurant,Fort York Tavern,Fort York Boulevard,
clinic,Professional Inc.,Lawrence Avenue East,
restaurant,Lucky Indian Style Chinese Food,Lawrence Avenue East,
fast_food,Amazaing Shawarma,Lawrence Avenue East,
social_facility,The Aris Kaplanis Centre for Youth / Springboard,Lawrence Avenue East,
clinic,CML HealthCare Laboratory Services,Lawrence Avenue East,
restaurant,Jaipur Grille,Queens Quay West,
dentist,Queen's Quay Dental Centre,Queens Quay West,
bar,Alice's Place,Parliament Street,
fast_food,Pizza Hut Delivery,Royal York Road,
cafe,Starbucks,Royal York Road,
dentist,dentistry on royal york,Royal York Road,
theatre,Fleck Dance Theatre,Queens Quay West,
cafe,AMPM Coffee,Queens Quay West,
